קוד בנק,שם בנק,קוד סניף,שם סניף,כתובת סניף,יישוב,מיקוד,ת.ד,טלפון,פקס,טלפון חינם,גישה לנכים,יום סגור,סיווג הסניף,תאריך פתיחה,תאריך סגירה,בנק ממזג,סניף ממזג,קואורדינטת X,קואורדינטת Y
11,בנק דיסקונט לישראל בע"מ,46,טבריה,הירדן 1 הככר הסקוטית,טבריה,1420008,,076-8053807,,,כן,יום ו,רגיל,01/02/1949,,,,32.7883,35.5403
11,בנק דיסקונט לישראל בע"מ,49,חולון,סוקולוב 68 ,חולון,5833002,,076-8050778,,,כן,יום ו,רגיל,01/02/1949,,,,32.0225,34.7768
11,בנק דיסקונט לישראל בע"מ,51,בת ים,בלפור 51 ,בת ים,5937134,,076-8050910,,,כן,יום ו,רגיל,01/02/1949,,,,32.0253,34.7455
11,בנק דיסקונט לישראל בע"מ,54,כפר סבא,ויצמן 75 ,כפר סבא,4421451,,076-8051150,,,כן,יום ו,רגיל,01/02/1949,,,,32.1763,34.9049
11,בנק דיסקונט לישראל בע"מ,55,ראשון לציון,הרצל 87 ,ראשון לציון,7526659,,076-8050511,,,כן,יום א,רגיל,01/02/1949,,,,31.9639,34.8032
11,בנק דיסקונט לישראל בע"מ,56,כפר גנים,העצמאות 65 ,פתח תקווה,4943520,,076-8051820,,,כן,יום ו,רגיל,01/02/1949,,,,32.0852,34.8871
11,בנק דיסקונט לישראל בע"מ,58,דרך בן גוריון,דרך בן גוריון 13 ,בני ברק,5126016,,076-8051410,,,כן,יום ו,רגיל,01/02/1949,,,,32.0937,34.8222
11,בנק דיסקונט לישראל בע"מ,59,לוד,דוד המלך 2 ,לוד,7127225,,076-8050733,,,כן,יום ו,רגיל,01/02/1949,,,,31.9469,34.8921
11,בנק דיסקונט לישראל בע"מ,61,מחנה יהודה,רח' יפו 121 ,ירושלים,9434231,,076-8052770,,,לא,יום ו,רגיל,01/02/1949,,11001,159,31.7857,35.2122
11,בנק דיסקונט לישראל בע"מ,62,המושבה,עמק רפאים 21 ,ירושלים,9310411,,076-8052810,,,כן,יום א,רגיל,01/02/1949,,11001,162,31.7648,35.2211
11,בנק דיסקונט לישראל בע"מ,64,גאולה,יחזקאל 11 ,ירושלים,9526513,,076-8053230,,,לא,יום ו,רגיל,01/02/1949,,,,31.7894,35.2183
11,בנק דיסקונט לישראל בע"מ,65,קרית היובל,בורוכוב 74 ,ירושלים,9662274,,076-8052895,,,לא,יום ו,רגיל,01/02/1949,,,,31.7618,35.1742
11,בנק דיסקונט לישראל בע"מ,66,רחביה,קרן היסוד 5 ,ירושלים,9426604,,076-8052947,,,כן,יום ו,רגיל,01/02/1949,,,,31.775,35.2183
11,בנק דיסקונט לישראל בע"מ,68,מזרח ירושלים,סולטן סולימן 19 ,ירושלים,9761191,,076-8052722,,,לא,יום ו,רגיל,01/02/1949,,,,31.7828,35.232
11,בנק דיסקונט לישראל בע"מ,69,בית הכרם,בית הכרם 29 ,ירושלים,9618201,,076-8052872,,,לא,יום ו,רגיל,01/02/1949,,,,31.7806,35.1877
11,בנק דיסקונט לישראל בע"מ,75,קרית מוצקין,דקר 1 ,קריית מוצקין,2361008,,076-8052047,,,כן,יום ו,רגיל,01/02/1949,,,,32.8254,35.0763
11,בנק דיסקונט לישראל בע"מ,76,מרכז הכרמל,שדרות הנשיא 124 ,חיפה,3463305,,076-8052350,,,לא,יום ו,רגיל,01/02/1949,,,,32.8045,34.9873
11,בנק דיסקונט לישראל בע"מ,77,קרית אתא,העצמאות 61 ,קריית אתא,2850210,,076-8052140,,,כן,יום ו,רגיל,01/02/1949,,,,32.8066,35.1039
11,בנק דיסקונט לישראל בע"מ,80,בורסת היהלומים,ז'בוטינסקי 3 ,רמת גן,5252005,,,,,לא,,מיוחד,01/02/1984,,,,32.083,34.8024
11,בנק דיסקונט לישראל בע"מ,83,צפון דיזנגוף,דיזנגוף 191 ,תל אביב -יפו,6346230,,076-8053780,,,לא,יום ו,רגיל,01/02/1949,,11001,147,32.0864,34.7746
11,בנק דיסקונט לישראל בע"מ,85,ככר יצחק רבין,אבן גבירול 66 ,תל אביב -יפו,6495203,,076-8053830,,,לא,יום ו,רגיל,01/02/1949,,,,32.0798,34.7815
11,בנק דיסקונט לישראל בע"מ,90,חדרה,הרברט סמואל 68 ,חדרה,3831638,,076-8051534,,,לא,יום ו,רגיל,01/02/1949,,,,32.436,34.9205
11,בנק דיסקונט לישראל בע"מ,92,רעננה,אחוזה 119 ,רעננה,4337308,,076-8051780,,,כן,יום ו,רגיל,01/02/1949,,,,32.1803,34.8745
11,בנק דיסקונט לישראל בע"מ,93,נצרת,בילאל 45 ,נצרת,1652466,,076-8052260,,,לא,יום א,רגיל,01/02/1949,,,,32.6974,35.2994
11,בנק דיסקונט לישראל בע"מ,94,באר שבע,שד' דוד טוביהו 125 ,באר שבע,8420838,,076-8053040,,,כן,יום א,רגיל,01/02/1949,,,,31.2451,34.7887
11,בנק דיסקונט לישראל בע"מ,95,זכרון יעקב,הדגן 2 ,זכרון יעקב,3095067,,076-8052481,,,כן,יום ו,רגיל,01/02/1949,,,,32.569,34.9549
11,בנק דיסקונט לישראל בע"מ,96,מרום נווה,לנדאו 7 מרום סנטר,רמת גן,5228266,,076-8051323,,,כן,יום א,רגיל,01/02/1949,,,,32.0711,34.8282
11,בנק דיסקונט לישראל בע"מ,97,נהריה,שדרות הגעתון 29 ,נהרייה,2244025,,076-8052310,,,לא,יום ו,רגיל,01/02/1949,,,,33.0063,35.0941
11,בנק דיסקונט לישראל בע"מ,98,צפת,העליה ב' 4 מרכז מסחרי,צפת,1322316,,076-8052153,,,כן,יום ו,רגיל,01/02/1949,,,,32.9662,35.4955
11,בנק דיסקונט לישראל בע"מ,99,עכו,בן עמי 67 ,עכו,2450518,,076-8052200,,,לא,יום ו,רגיל,01/02/1949,,,,32.9262,35.0757
11,בנק דיסקונט לישראל בע"מ,100,שדרות רוטשילד,שדרות רוטשילד 76 ,תל אביב -יפו,6688107,,076-8053740,,,לא,יום ו,מיוחד,01/02/1949,,,,32.0626,34.7694
11,בנק דיסקונט לישראל בע"מ,102,רמת חן,גולני 29 ,רמת גן,5222443,,076-8051370,,,כן,יום ו,רגיל,01/02/1949,19/05/2023,11001,96,32.0573,34.8146
11,בנק דיסקונט לישראל בע"מ,103,קריית אילון,פנחס אילון 13 ,חולון,5840219,,076-8050575,,,כן,יום ו,רגיל,01/02/1949,,,,32.0086,34.7781
11,בנק דיסקונט לישראל בע"מ,106,בית הקרנות,הנביאים 18 ,חיפה,3312103,,076-8052520,,,לא,יום ו,רגיל,01/02/1949,,,,32.8137,34.9953
11,בנק דיסקונט לישראל בע"מ,107,רמת אלמוגי,אינשטיין 139 ,חיפה,3460177,,076-8052370,,,לא,יום ו,רגיל,01/02/1949,,,,32.7778,35
11,בנק דיסקונט לישראל בע"מ,109,רמת אשכול,פארן 9 ,ירושלים,9780211,,076-8053100,,,כן,יום א,רגיל,01/02/1949,,,,31.8008,35.2277
11,בנק דיסקונט לישראל בע"מ,110,קרית שמונה,טשרנחובסקי 4 קניון "8 באמצע",קריית שמונה,1103131,,076-8052020,,,כן,יום א,רגיל,01/02/1949,,,,33.2107,35.5687
11,בנק דיסקונט לישראל בע"מ,111,דימונה,שד' יגאל אלון 1 המרכז המסחרי (אגף חדש),דימונה,8618604,,076-8052760,,,כן,יום ו,רגיל,01/02/1949,,,,31.0661,35.0304
11,בנק דיסקונט לישראל בע"מ,112,גדרה,הבילויים 16 ,גדרה,7040125,,076-8050884,,,כן,יום ו,רגיל,01/02/1949,,,,31.8152,34.7724
11,בנק דיסקונט לישראל בע"מ,114,רובע ד',חיים משה שפירא 1 ,אשדוד,7742323,,076-8050480,,,כן,יום א,רגיל,01/02/1949,,,,31.7993,34.6449
11,בנק דיסקונט לישראל בע"מ,117,נס ציונה,ויצמן 31 ,נס ציונה,7403024,,076-8050628,,,כן,יום ו,רגיל,01/02/1949,,,,31.9277,34.798
11,בנק דיסקונט לישראל בע"מ,118,נוה אביבים,יהודה הנשיא 34 ,תל אביב -יפו,6920024,,076-8053548,,,כן,יום ו,רגיל,01/02/1949,,,,32.1191,34.7958
11,בנק דיסקונט לישראל בע"מ,123,ככר היהלום,אבא הלל סילבר 12 ,רמת גן,5250606,,076-8053678,,,כן,יום ו,רגיל,01/02/1949,,,,32.0848,34.8039
11,בנק דיסקונט לישראל בע"מ,125,רמת השרון,סוקולוב 46 ,רמת השרון,4723513,,076-8051688,,,לא,יום ו,רגיל,01/02/1949,,,,32.1434,34.8377
11,בנק דיסקונט לישראל בע"מ,128,אשקלון,שדרות בן גוריון 15 ,אשקלון,7828118,,076-8053060,,,כן,יום ו,רגיל,01/02/1949,,,,31.6642,34.5627
11,בנק דיסקונט לישראל בע"מ,129,אגף התפעול-סליקה מרכזית,הרצל 160 ,תל אביב -יפו,6810122,,,,,לא,,יחידת ביצוע,01/01/1992,,,,32.0495,34.769
11,בנק דיסקונט לישראל בע"מ,130,מאפו,בן יהודה 29 ,תל אביב -יפו,6357713,,,,,לא,יום א,מיוחד,01/02/1984,,,,32.0767,34.768
11,בנק דיסקונט לישראל בע"מ,131,קרית גת,הגפן 3 ,קריית גת,8201839,,076-8053183,,,לא,יום ו,רגיל,01/02/1949,,,,31.6072,34.7726
11,בנק דיסקונט לישראל בע"מ,136,קיראון,שלמה המלך 38 ,קריית אונו,5542134,,076-8050617,,,לא,יום ו,רגיל,01/02/1949,,,,32.0547,34.8631
11,בנק דיסקונט לישראל בע"מ,137,מגדל העמק,דרך העצמאות 1 ,מגדל העמק,2351545,,076-8052398,,,כן,יום ו,רגיל,01/02/1949,,,,32.6769,35.2391
11,בנק דיסקונט לישראל בע"מ,139,בני ברק,רבי עקיבא 60 ,בני ברק,5127319,,076-8051650,,,כן,יום ו,רגיל,01/02/1949,,,,32.0872,34.8283
11,בנק דיסקונט לישראל בע"מ,144,רמת אילן,אורנים 1 מרכז מסחרי רמת אילן,גבעת שמואל,5405201,,076-8050394,,,לא,יום א,רגיל,01/02/1949,22/04/2021,11001,136,32.0677,34.8456
11,בנק דיסקונט לישראל בע"מ,145,גבעתיים,ויצמן 19 ,גבעתיים,5339108,,076-8051720,,,לא,יום ו,רגיל,01/02/1949,,,,32.0743,34.8087
11,בנק דיסקונט לישראל בע"מ,146,הרצליה פיתוח,קדושי השואה 63 ,הרצלייה,4685436,,076-8051750,,,כן,יום ו,רגיל,01/02/1949,,,,32.1699,34.8032
11,בנק דיסקונט לישראל בע"מ,147,לב דיזנגוף,דיזנגוף 55 ,תל אביב -יפו,6433227,,076-8053866,,,כן,יום א,רגיל,01/02/1949,,,,32.0753,34.7749
11,בנק דיסקונט לישראל בע"מ,148,הנביאים,נעמי שמר 7 ,בת ים,5963142,,076-8050933,,,לא,יום א,רגיל,01/02/1949,,,,32.0188,34.7458
11,בנק דיסקונט לישראל בע"מ,151,יד אליהו,דרך משה דיין 64 ,תל אביב -יפו,6732002,,076-8053526,,,כן,יום א,רגיל,01/02/1949,,,,32.0567,34.8004
11,בנק דיסקונט לישראל בע"מ,152,ככר המדינה,ה' באייר 66 ,תל אביב -יפו,6219813,,076-8053960,,,לא,יום ו,רגיל,01/02/1949,,,,32.0879,34.7893
11,בנק דיסקונט לישראל בע"מ,153,קרית מלאכי,רש"י 1 המרכז המסחרי החדש,קריית מלאכי,8302058,,076-8050550,,,לא,יום ו,רגיל,01/02/1949,,,,31.7285,34.7481
11,בנק דיסקונט לישראל בע"מ,156,מלא"ב-נתניה,סמילנסקי 6 ,נתניה,4243208,,,,,לא,יום א,מיוחד,01/02/1949,,,,32.3282,34.8559
11,בנק דיסקונט לישראל בע"מ,157,התעשיה חולון,הנחושת 4 ,חולון,5885953,,076-8050810,,,כן,יום ו,מיוחד,03/12/1991,,,,32.0168,34.7995
11,בנק דיסקונט לישראל בע"מ,159,מרכז ירושלים,יפו 103 ,ירושלים,9434001,,076-8053017,,,לא,יום ו,רגיל,01/02/1949,,,,31.7843,35.2151
11,בנק דיסקונט לישראל בע"מ,162,תלפיות ירושלים,האומן 17 קניון לב תלפיות,ירושלים,9346934,,076-8053200,,,כן,יום ו,רגיל,01/02/1949,,,,31.7511,35.2083
11,בנק דיסקונט לישראל בע"מ,167,בית שמש,יגאל אלון 3 קניון BIG FASHION,בית שמש,9906203,,076-8052973,,,כן,יום ו,רגיל,01/02/1949,,,,31.7555,34.991
11,בנק דיסקונט לישראל בע"מ,174,כרמיאל,מעלה כמון 5 מתחם חוצות כרמיאל,כרמיאל,2165000,,076-8052410,,,כן,יום א,רגיל,01/02/1949,,,,32.9282,35.3244
11,בנק דיסקונט לישראל בע"מ,175,יבנה,הירמוך 1 ,יבנה,8122005,,076-8050754,,,כן,יום ו,רגיל,16/08/1983,,,,31.8883,34.7316
11,בנק דיסקונט לישראל בע"מ,176,המפרץ,דרך חיפה 30 קניון שער הצפון,קריית אתא,2822632,,076-8052508,,,כן,יום ו,מיוחד,01/09/1990,,,,32.8106,35.0684
11,בנק דיסקונט לישראל בע"מ,186,קרית אריה,קרית אריה 88 א.ת קרית אריה,פתח תקווה,4922394,,076-8051333,,,כן,יום ו,מיוחד,07/09/1993,04/06/2021,11001,362,32.0974,34.8637
11,בנק דיסקונט לישראל בע"מ,187,הוד השרון,הבנים 14 ,הוד השרון,4526821,,076-8051280,,,כן,יום ו,רגיל,24/07/1994,,,,32.1559,34.8912
11,בנק דיסקונט לישראל בע"מ,188,הקניונים,סחרוב 18 א.ת מערב ראשל"צ,ראשון לציון,7570720,,076-8050830,,,כן,יום ו,מיוחד,07/12/1993,,,,31.9909,34.7714
11,בנק דיסקונט לישראל בע"מ,191,שלוחת בת ים,דניאל 33 ,בת ים,5939417,,076-8050910,,,כן,יום א,רגיל,12/07/2018,,,,32.02242,34.75022
11,בנק דיסקונט לישראל בע"מ,192,שלוחת באר שבע,שאול המלך 80 ,באר שבע,8446335,,076-8053040,,,כן,יום ו,רגיל,01/09/2013,,,,31.25757,34.76783
11,בנק דיסקונט לישראל בע"מ,193,שלוחת אדומים-סניף רמת אשכול,דרך קדם 5 ,ירושלים,9845203,,076-8052792,,,כן,יום א,רגיל,25/06/2021,,,,31.7717,35.29855
11,בנק דיסקונט לישראל בע"מ,194,שלוחת מרכז כלל,רח' יפו 121 ,ירושלים,9434231,,076-8053017,,,כן,יום ו,רגיל,01/01/1949,,,,31.7857,35.2122
11,בנק דיסקונט לישראל בע"מ,195,שלוחת מרום נווה,גולני 29 ,רמת גן,5222443,,076-8051370,,,כן,יום א,רגיל,19/05/2023,,,,32.0573,34.8146
11,בנק דיסקונט לישראל בע"מ,196,ברנע שלוחת אשקלון,שדרות ירושלים 119 ,אשקלון,7861787,,076-8053859,,,כן,יום ו,רגיל,08/06/2023,,,,31.69107,34.57626
11,בנק דיסקונט לישראל בע"מ,198,אפקה,רמת אביב ג' 25 מרכז שוסטר,תל אביב -יפו,6949211,,076-8053640,,,לא,יום ו,רגיל,18/06/1985,,,,32.1246,34.8039
11,בנק דיסקונט לישראל בע"מ,200,מחלקת ביצוע,הרצל 160 ,תל אביב -יפו,6810122,,,,,לא,,יחידת ביצוע,01/01/1992,,,,32.0495,34.769
11,בנק דיסקונט לישראל בע"מ,201,מערך החשבות,יהודה הלוי 23 ,תל אביב -יפו,6513601,,,,,לא,,יחידת ביצוע,01/01/1992,,,,32.0616,34.7704
11,בנק דיסקונט לישראל בע"מ,202,אגף היעוץ המשפטי,יהודה הלוי 17 ,תל אביב -יפו,6513709,,,,,לא,,יחידת ביצוע,01/01/1992,,,,32.0615,34.7695
11,בנק דיסקונט לישראל בע"מ,210,דיסקונט ניהול קופות גמל בע"מ,לילנבלום 25 ,תל אביב -יפו,6513302,,,,,לא,,יחידת ביצוע,05/11/1996,,,,32.0622,34.7707
11,בנק דיסקונט לישראל בע"מ,211,אגף היעוץ המשפטי,יהודה הלוי 23 ,תל אביב -יפו,6513601,,,,,לא,,יחידת ביצוע,01/01/1992,,,,32.0618,34.771
11,בנק דיסקונט לישראל בע"מ,212,אגף נכסים ובינוי,דרך מנחם בגין 52 בית סונול,תל אביב -יפו,6713701,,,,,לא,,יחידת ביצוע,01/01/1992,,,,32.0635,34.7802
11,בנק דיסקונט לישראל בע"מ,213,אגף ניירות ערך,יהודה הלוי 38 ,תל אביב -יפו,6513620,,,,,כן,,יחידת ביצוע,01/02/1949,,,,32.0616,34.7718
11,בנק דיסקונט לישראל בע"מ,219,טלבנק,האצ"ל 53 ,ראשון לציון,7570647,,,,,לא,,יחידת ביצוע,30/03/1995,,,,31.991,34.7603
11,בנק דיסקונט לישראל בע"מ,232,בנקאות פרטית תל אביב,דרך מנחם בגין 132 מגדלי עזריאלי  בניין מרובע קומה 33,תל אביב -יפו,6701101,,,,,כן,יום א,מיוחד,16/08/1998,,,,32.0746,34.7911
11,בנק דיסקונט לישראל בע"מ,233,המרכז לבנקאות פרטית ירושלים,ממילא 20 ממילא  קומה 5,ירושלים,9414900,,,,,כן,יום א,מיוחד,16/08/1998,,,,31.7778,35.2245
11,בנק דיסקונט לישראל בע"מ,302,גבעת טל,גבעת טל 2 מרכז מסחרי גבעת טל,ראש העין,4857301,,076-8051270,,,כן,יום ו,רגיל,15/07/2003,,,,32.0932,34.9659
11,בנק דיסקונט לישראל בע"מ,303,מודיעין,לב העיר 2 ,מודיעין-מכבים-רעות*,7170000,,076-8050720,,,כן,יום א,רגיל,31/08/2004,,,,31.8994,35.0067
11,בנק דיסקונט לישראל בע"מ,305,ילמ,יהודה הלוי 23 ,תל אביב -יפו,6513601,,,,,לא,,יחידת ביצוע,03/01/1999,,,,32.0616,34.7704
11,בנק דיסקונט לישראל בע"מ,308,ייעוץ פנסיוני,יהודה הלוי 23 ,תל אביב -יפו,6513601,,,,,לא,,יחידת ביצוע,02/01/2009,,,,32.0622,34.7707
11,בנק דיסקונט לישראל בע"מ,316,משרד אחורי- תפעול הייעוץ הפנסיוני,הרצל 160 ,תל אביב -יפו,6810122,,,,,לא,,יחידת ביצוע,02/03/2009,,,,32.0498,34.7691
11,בנק דיסקונט לישראל בע"מ,320,קריית השרון,טום לנטוס 26 ,נתניה,4276001,,076-8051390,,,כן,יום ו,רגיל,06/11/2008,,,,32.307,34.8694
11,בנק דיסקונט לישראל בע"מ,321,הלאום,שד' יצחק רבין 10 ,ירושלים,9195000,,076-8053120,,,כן,יום ו,רגיל,04/11/2007,,,,31.783,35.2078
11,בנק דיסקונט לישראל בע"מ,330,בי"ח וולפסון,בי"ח וולפסון 1 ,בת ים,5825137,,,,,כן,יום ו,מיוחד,14/09/2008,,,,32.0349,34.7627
11,בנק דיסקונט לישראל בע"מ,331,כנפי נשרים,כנפי נשרים 15 ,ירושלים,9546427,,076-8052832,,,כן,יום ו,מיוחד,07/07/2009,10/12/2021,11001,69,31.7876,35.1861
11,בנק דיסקונט לישראל בע"מ,340,המרכז לבנקאות פרטית השרון,מדינת היהודים 89 ,הרצלייה,4676672,,,,,כן,יום א,מיוחד,15/02/2001,,,,32.1662,34.8109
11,בנק דיסקונט לישראל בע"מ,348,מרכז מזומנים ירושלים,הרטום 8 הר חוצבים,ירושלים,9462406,,,,,לא,,יחידת ביצוע,22/11/2012,,,,31.8032,35.2135
